rgn_id,sector,year,value
1,cf,2003,18890.23966
2,cf,2003,18890.23966
3,cf,2003,"66,151.27"
4,cf,2003,18890.23966
5,cf,2003,18890.23966
6,cf,2003,18890.23966
7,cf,2003,18890.23966
8,cf,2003,18890.23966
9,cf,2003,18890.23966
10,cf,2003,18890.23966
11,cf,2003,18890.23966
1,cf,2004,19213.37752
2,cf,2004,19213.37752
3,cf,2004,"66,137.92"
4,cf,2004,19213.37752
5,cf,2004,19213.37752
6,cf,2004,19213.37752
7,cf,2004,19213.37752
8,cf,2004,19213.37752
9,cf,2004,19213.37752
10,cf,2004,19213.37752
11,cf,2004,19213.37752
1,cf,2005,19887.71201
2,cf,2005,19887.71201
3,cf,2005,"66,125.58"
4,cf,2005,19887.71201
5,cf,2005,19887.71201
6,cf,2005,19887.71201
7,cf,2005,19887.71201
8,cf,2005,19887.71201
9,cf,2005,19887.71201
10,cf,2005,19887.71201
11,cf,2005,19887.71201
1,cf,2006,26020.14334
2,cf,2006,26020.14334
3,cf,2006,"66,129.33"
4,cf,2006,26020.14334
5,cf,2006,26020.14334
6,cf,2006,26020.14334
7,cf,2006,26020.14334
8,cf,2006,26020.14334
9,cf,2006,26020.14334
10,cf,2006,26020.14334
11,cf,2006,26020.14334
1,cf,2007,35464.52658
2,cf,2007,35464.52658
3,cf,2007,"66,128.27"
4,cf,2007,35464.52658
5,cf,2007,35464.52658
6,cf,2007,35464.52658
7,cf,2007,35464.52658
8,cf,2007,35464.52658
9,cf,2007,35464.52658
10,cf,2007,35464.52658
11,cf,2007,35464.52658
1,cf,2008,29320.94407
2,cf,2008,29320.94407
3,cf,2008,"66,118.96"
4,cf,2008,29320.94407
5,cf,2008,29320.94407
6,cf,2008,29320.94407
7,cf,2008,29320.94407
8,cf,2008,29320.94407
9,cf,2008,29320.94407
10,cf,2008,29320.94407
11,cf,2008,29320.94407
1,tour,2003,50923.73909
2,tour,2003,50923.73909
3,tour,2003,"30,767.44"
4,tour,2003,50923.73909
5,tour,2003,50923.73909
6,tour,2003,50923.73909
7,tour,2003,50923.73909
8,tour,2003,50923.73909
9,tour,2003,50923.73909
10,tour,2003,50923.73909
11,tour,2003,50923.73909
1,tour,2004,61978.56849
2,tour,2004,61978.56849
3,tour,2004,"30,763.09"
4,tour,2004,61978.56849
5,tour,2004,61978.56849
6,tour,2004,61978.56849
7,tour,2004,61978.56849
8,tour,2004,61978.56849
9,tour,2004,61978.56849
10,tour,2004,61978.56849
11,tour,2004,61978.56849
1,tour,2005,62888.37279
2,tour,2005,62888.37279
3,tour,2005,"30,763.84"
4,tour,2005,62888.37279
5,tour,2005,62888.37279
6,tour,2005,62888.37279
7,tour,2005,62888.37279
8,tour,2005,62888.37279
9,tour,2005,62888.37279
10,tour,2005,62888.37279
11,tour,2005,62888.37279
1,tour,2006,67367.00666
2,tour,2006,67367.00666
3,tour,2006,"30,769.38"
4,tour,2006,67367.00666
5,tour,2006,67367.00666
6,tour,2006,67367.00666
7,tour,2006,67367.00666
8,tour,2006,67367.00666
9,tour,2006,67367.00666
10,tour,2006,67367.00666
11,tour,2006,67367.00666
1,tour,2007,78447.21972
2,tour,2007,78447.21972
3,tour,2007,"30,769.40"
4,tour,2007,78447.21972
5,tour,2007,78447.21972
6,tour,2007,78447.21972
7,tour,2007,78447.21972
8,tour,2007,78447.21972
9,tour,2007,78447.21972
10,tour,2007,78447.21972
11,tour,2007,78447.21972
1,tour,2008,79921.51192
2,tour,2008,79921.51192
3,tour,2008,"30,766.58"
4,tour,2008,79921.51192
5,tour,2008,79921.51192
6,tour,2008,79921.51192
7,tour,2008,79921.51192
8,tour,2008,79921.51192
9,tour,2008,79921.51192
10,tour,2008,79921.51192
11,tour,2008,79921.51192
3,mar,2003,"67,498.72"
3,mar,2004,"67,494.50"
3,mar,2005,"67,447.41"
3,mar,2006,"67,472.38"
3,mar,2007,"67,497.35"
3,mar,2008,"67,083.45"
3,sfp,2003,"44,943.58"
3,sfp,2004,"44,943.53"
3,sfp,2005,"44,939.64"
3,sfp,2006,"44,942.52"
3,sfp,2007,"44,940.59"
3,sfp,2008,"44,947.40"
