fao_saup_id,taxon_name_key,year,mean_catch
21_124,Anarhichas lupus_602501,2006,41.10888304
21_124,Brosme brosme_600051,2006,2361.359689
21_124,Clupea harengus_600024,2006,186574.1533
21_124,Gadus morhua_600069,2006,207256.4546
21_124,Hippoglossoides platessoides_604239,2006,16909.64187
21_124,Hippoglossus hippoglossus_601371,2006,1951.432272
21_124,Homarus americanus_690010,2006,44611.22544
21_124,Lamna nasus_600088,2006,406.2770301
21_124,Limanda ferruginea_600521,2006,9446.483197
21_124,Lophius americanus_600532,2006,2343.119612
21_124,Melanogrammus aeglefinus_601381,2006,23589.50427
21_124,Myoxocephalus_4e+05,2006,70.18873722
21_124,Placopecten magellanicus_690011,2006,74083.35516
21_124,Pollachius virens_601343,2006,22694.74707
21_124,Pseudopleuronectes americanus_600524,2006,2940.764823
21_124,Scomber scombrus_600118,2006,27356.14799
21_124,Sebastes_6e+05,2006,55585.80515
21_124,Squalus acanthias_600139,2006,931.1257178
21_124,Urophycis tenuis_600313,2006,9557.873445
21_124,Brosme brosme_600051,2007,2361.359689
21_124,Clupea harengus_600024,2007,186574.1533
21_124,Gadus morhua_600069,2007,207256.4546
21_124,Glyptocephalus cynoglossus_600026,2007,5693.603527
21_124,Hippoglossoides platessoides_604239,2007,16909.64187
21_124,Hippoglossus hippoglossus_601371,2007,1951.432272
21_124,Homarus americanus_690010,2007,44611.22544
21_124,Lamna nasus_600088,2007,406.2770301
21_124,Limanda ferruginea_600521,2007,9446.483197
21_124,Lophius americanus_600532,2007,2343.119612
21_124,Melanogrammus aeglefinus_601381,2007,23589.50427
21_124,Myoxocephalus_4e+05,2007,70.18873722
21_124,Placopecten magellanicus_690011,2007,74083.35516
21_124,Pollachius virens_601343,2007,22694.74707
21_124,Pseudopleuronectes americanus_600524,2007,2940.764823
21_124,Scomber scombrus_600118,2007,27356.14799
21_124,Sebastes_6e+05,2007,55585.80515
21_124,Squalus acanthias_600139,2007,931.1257178
21_124,Thunnus thynnus_600147,2007,570.0967075
21_124,Urophycis tenuis_600313,2007,9557.873445
21_124,Xiphias gladius_600226,2007,613.5826118
21_124,Anarhichas lupus_602501,2008,41.10888304
21_124,Brosme brosme_600051,2008,2361.359689
21_124,Clupea harengus_600024,2008,186574.1533
21_124,Gadus morhua_600069,2008,207256.4546
21_124,Glyptocephalus cynoglossus_600026,2008,5693.603527
21_124,Hippoglossoides platessoides_604239,2008,16909.64187
21_124,Hippoglossus hippoglossus_601371,2008,1951.432272
21_124,Homarus americanus_690010,2008,44611.22544
21_124,Lamna nasus_600088,2008,406.2770301
21_124,Limanda ferruginea_600521,2008,9446.483197
21_124,Lophius americanus_600532,2008,2343.119612
21_124,Melanogrammus aeglefinus_601381,2008,23589.50427
21_124,Placopecten magellanicus_690011,2008,74083.35516
21_124,Pollachius virens_601343,2008,22694.74707
21_124,Pseudopleuronectes americanus_600524,2008,2940.764823
21_124,Scomber scombrus_600118,2008,27356.14799
21_124,Sebastes_6e+05,2008,55585.80515
21_124,Squalus acanthias_600139,2008,931.1257178
21_124,Thunnus thynnus_600147,2008,570.0967075
21_124,Urophycis tenuis_600313,2008,9557.873445
21_124,Xiphias gladius_600226,2008,613.5826118
21_124,Anarhichas lupus_602501,2009,41.10888304
21_124,Brosme brosme_600051,2009,2361.359689
21_124,Clupea harengus_600024,2009,186574.1533
21_124,Gadus morhua_600069,2009,207256.4546
21_124,Glyptocephalus cynoglossus_600026,2009,5693.603527
21_124,Hippoglossoides platessoides_604239,2009,16909.64187
21_124,Hippoglossus hippoglossus_601371,2009,1951.432272
21_124,Homarus americanus_690010,2009,44611.22544
21_124,Lamna nasus_600088,2009,406.2770301
21_124,Limanda ferruginea_600521,2009,9446.483197
21_124,Lophius americanus_600532,2009,2343.119612
21_124,Melanogrammus aeglefinus_601381,2009,23589.50427
21_124,Placopecten magellanicus_690011,2009,74083.35516
21_124,Pollachius virens_601343,2009,22694.74707
21_124,Pseudopleuronectes americanus_600524,2009,2940.764823
21_124,Scomber scombrus_600118,2009,27356.14799
21_124,Sebastes_6e+05,2009,55585.80515
21_124,Squalus acanthias_600139,2009,931.1257178
21_124,Thunnus thynnus_600147,2009,570.0967075
21_124,Urophycis tenuis_600313,2009,9557.873445
21_124,Xiphias gladius_600226,2009,613.5826118
21_124,Brosme brosme_600051,2010,2361.359689
21_124,Clupea harengus_600024,2010,186574.1533
21_124,Gadus morhua_600069,2010,207256.4546
21_124,Glyptocephalus cynoglossus_600026,2010,5693.603527
21_124,Hippoglossoides platessoides_604239,2010,16909.64187
21_124,Hippoglossus hippoglossus_601371,2010,1951.432272
21_124,Homarus americanus_690010,2010,44611.22544
21_124,Lamna nasus_600088,2010,406.2770301
21_124,Limanda ferruginea_600521,2010,9446.483197
21_124,Lophius americanus_600532,2010,2343.119612
