fao_id,taxon_name,year,b_bmsy
21,Anarhichas lupus,1955,1.355005567
21,Anarhichas lupus,1956,1.341837249
21,Anarhichas lupus,1957,1.323077289
21,Anarhichas lupus,1958,1.273219599
21,Anarhichas lupus,1959,1.234636877
21,Anarhichas lupus,1960,1.189035242
21,Anarhichas lupus,1961,1.101322231
21,Anarhichas lupus,1962,0.996516137
21,Anarhichas lupus,1963,0.912208901
21,Anarhichas lupus,1964,0.818987136
21,Anarhichas lupus,1965,0.729727148
21,Anarhichas lupus,1966,0.668187352
21,Anarhichas lupus,1969,0.637099269
21,Anarhichas lupus,1981,0.628500999
21,Anarhichas lupus,1983,0.636880939
21,Anarhichas lupus,1984,0.616159365
21,Anarhichas lupus,1986,0.613740536
21,Anarhichas lupus,1988,0.61158952
21,Anarhichas lupus,1992,0.57442065
21,Anarhichas lupus,1993,0.506342699
21,Anarhichas lupus,1994,0.462705692
21,Anarhichas lupus,1995,0.411521552
21,Anarhichas lupus,1996,0.348594348
21,Anarhichas lupus,1997,0.305429913
21,Anarhichas lupus,1998,0.283370405
21,Anarhichas lupus,1999,0.273161408
21,Anarhichas lupus,2000,0.271363185
21,Anarhichas lupus,2001,0.2751845
21,Anarhichas lupus,2005,0.284724764
21,Anarhichas lupus,2006,0.297273787
21,Anarhichas lupus,2008,0.315401221
21,Anarhichas lupus,2009,0.335599389
21,Anarhichas lupus,2015,0.06
21,Brosme brosme,1954,0.898520909
21,Brosme brosme,1955,0.909043905
21,Brosme brosme,1956,0.920854635
21,Brosme brosme,1957,0.933568479
21,Brosme brosme,1958,0.950330637
21,Brosme brosme,1959,0.965906035
21,Brosme brosme,1960,0.978307171
21,Brosme brosme,1961,0.986268067
21,Brosme brosme,1962,0.991024124
21,Brosme brosme,1963,0.991097216
21,Brosme brosme,1964,0.986081222
21,Brosme brosme,1965,0.977010033
21,Brosme brosme,1966,0.963101214
21,Brosme brosme,1967,0.943597129
21,Brosme brosme,1968,0.920734805
21,Brosme brosme,1969,0.900587707
21,Brosme brosme,1970,0.882070912
21,Brosme brosme,1971,0.864763658
21,Brosme brosme,1972,0.847675272
21,Brosme brosme,1973,0.82584091
21,Brosme brosme,1974,0.798746836
21,Brosme brosme,1975,0.767206321
21,Brosme brosme,1976,0.738358585
21,Brosme brosme,1977,0.713425107
21,Brosme brosme,1978,0.68899204
21,Brosme brosme,1979,0.664879688
21,Brosme brosme,1980,0.642119484
21,Brosme brosme,1981,0.613302892
21,Brosme brosme,1982,0.577487033
21,Brosme brosme,1983,0.542178781
21,Brosme brosme,1984,0.509162292
21,Brosme brosme,1985,0.478169231
21,Brosme brosme,1986,0.453424855
21,Brosme brosme,1987,0.432879791
21,Brosme brosme,1988,0.415522405
21,Brosme brosme,1989,0.398566164
21,Brosme brosme,1990,0.380997775
21,Brosme brosme,1991,0.359196958
21,Brosme brosme,1992,0.33425279
21,Brosme brosme,1993,0.307651905
21,Brosme brosme,1994,0.282511629
21,Brosme brosme,1995,0.259589381
21,Brosme brosme,1996,0.242522866
21,Brosme brosme,1997,0.232278522
21,Brosme brosme,1998,0.22570131
21,Brosme brosme,1999,0.221416177
21,Brosme brosme,2000,0.219607972
21,Brosme brosme,2001,0.218144681
21,Brosme brosme,2002,0.21813839
